"Date/Time","Lat","Lon","Base"
"4/12/2014 10:49:00",40.741,-74.0076,"B02598"
"4/12/2014 11:09:00",40.74,-74.0059,"B02598"
"4/12/2014 11:11:00",40.7401,-74.0061,"B02598"
"4/12/2014 14:44:00",40.7408,-74.0075,"B02598"
"4/12/2014 15:12:00",40.7399,-74.006,"B02598"
"4/12/2014 15:41:00",40.7396,-74.0064,"B02598"
"4/12/2014 16:17:00",40.7399,-74.0061,"B02598"
"4/12/2014 16:52:00",40.7398,-74.0062,"B02598"
"4/12/2014 17:45:00",40.7402,-74.0059,"B02598"
"4/12/2014 17:50:00",40.7399,-74.006,"B02598"
"4/12/2014 17:56:00",40.74,-74.006,"B02598"
"4/12/2014 18:29:00",40.7394,-74.0066,"B02598"
"4/12/2014 18:30:00",40.741,-74.0074,"B02598"
"4/12/2014 18:57:00",40.7399,-74.0069,"B02598"
"4/12/2014 19:03:00",40.74,-74.006,"B02598"
"4/12/2014 19:39:00",40.7407,-74.0077,"B02598"
"4/12/2014 20:49:00",40.7406,-74.0077,"B02598"
"4/12/2014 21:30:00",40.7394,-74.0064,"B02598"
"4/12/2014 21:36:00",40.7403,-74.0061,"B02598"
"4/12/2014 22:07:00",40.741,-74.0078,"B02598"
"4/12/2014 22:42:00",40.7407,-74.007,"B02598"
"4/12/2014 22:47:00",40.7408,-74.0077,"B02598"
"4/12/2014 23:15:00",40.7394,-74.0066,"B02598"
"4/12/2014 23:15:00",40.7408,-74.0076,"B02598"
"4/12/2014 23:17:00",40.7406,-74.0078,"B02598"
"4/12/2014 23:38:00",40.7402,-74.0077,"B02598"
"4/12/2014 23:51:00",40.7403,-74.0061,"B02598"
"4/12/2014 23:54:00",40.7395,-74.0062,"B02598"
"4/13/2014 0:13:00",40.7392,-74.0064,"B02598"
"4/13/2014 0:38:00",40.7399,-74.0061,"B02598"
